3025511.9,648453.2
3043984.3,648230.5
3062457.0,648006.5
3062782.0,672678.3
3063157.1,697352.0
3044681.5,697650.8
3026206.3,697947.9
3025834.3,673199.6
3025511.9,648453.2

